,obsnme,obsval,i,j,time,spec
9444,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2800_spec:ctet,0.0,124,77,2800,ctet
9445,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:80_time:2800_spec:ctet,0.0,127,80,2800,ctet
9446,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:80_time:2800_spec:ctet,0.0,126,80,2800,ctet
9447,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:82_time:2800_spec:ctet,0.0,126,82,2800,ctet
9448,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2800_spec:ctet,0.0,124,77,2800,ctet
9449,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2800_spec:ctet,0.0,124,77,2800,ctet
9450,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:83_time:2800_spec:ctet,0.0,127,83,2800,ctet
9451,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:2800_spec:ctet,0.09359690126132358,124,78,2800,ctet
9452,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:135_j:64_time:2800_spec:ctet,0.0017295628511662118,135,64,2800,ctet
9453,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:142_j:63_time:2800_spec:ctet,0.001971480990085441,142,63,2800,ctet
9454,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:144_j:68_time:2800_spec:ctet,0.0015757458080874617,144,68,2800,ctet
9455,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:78_j:91_time:2800_spec:ctet,0.17946942666043517,78,91,2800,ctet
9456,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:71_time:2800_spec:ctet,0.0,72,71,2800,ctet
9457,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:77_j:63_time:2800_spec:ctet,0.0,77,63,2800,ctet
9458,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:83_j:80_time:2800_spec:ctet,0.5473484921601779,83,80,2800,ctet
9459,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:62_time:2800_spec:ctet,0.0,75,62,2800,ctet
9460,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:45_time:2800_spec:ctet,0.0,72,45,2800,ctet
9461,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:128_time:2800_spec:ctet,0.0,118,128,2800,ctet
9462,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:113_time:2800_spec:ctet,0.0,108,113,2800,ctet
9463,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:76_j:84_time:2800_spec:ctet,0.0,76,84,2800,ctet
9464,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:101_j:112_time:2800_spec:ctet,0.0,101,112,2800,ctet
9465,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:2800_spec:ctet,0.0,93,112,2800,ctet
9466,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:2800_spec:ctet,0.0,93,112,2800,ctet
9467,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:111_time:2800_spec:ctet,0.0,87,111,2800,ctet
9468,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:2800_spec:ctet,0.0,79,110,2800,ctet
9469,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:2800_spec:ctet,0.0,79,110,2800,ctet
9470,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:107_time:2800_spec:ctet,0.0,72,107,2800,ctet
9471,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:68_j:45_time:2800_spec:ctet,0.0,68,45,2800,ctet
9472,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:66_j:45_time:2800_spec:ctet,0.0,66,45,2800,ctet
9473,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:64_j:45_time:2800_spec:ctet,0.0,64,45,2800,ctet
9474,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:60_j:95_time:2800_spec:ctet,0.018779524096256783,60,95,2800,ctet
9475,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:65_j:101_time:2800_spec:ctet,0.0,65,101,2800,ctet
9476,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:134_j:145_time:2830_spec:ctet,0.0,134,145,2830,ctet
9477,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:121_j:135_time:2830_spec:ctet,0.0,121,135,2830,ctet
9478,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:142_time:2830_spec:ctet,0.0,127,142,2830,ctet
9479,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:45_time:2830_spec:ctet,0.0,85,45,2830,ctet
9480,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:45_time:2830_spec:ctet,0.0,75,45,2830,ctet
9481,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:85_time:2830_spec:ctet,0.0,95,85,2830,ctet
9482,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:76_time:2830_spec:ctet,0.0,93,76,2830,ctet
9483,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2830_spec:ctet,0.21126650427069488,89,64,2830,ctet
9484,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:63_time:2830_spec:ctet,0.0,89,63,2830,ctet
9485,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2830_spec:ctet,0.2687205347614486,106,72,2830,ctet
9486,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2830_spec:ctet,0.21126650427069488,89,64,2830,ctet
9487,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2830_spec:ctet,0.6635079800636536,94,71,2830,ctet
9488,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:2830_spec:ctet,0.3164338122151116,97,58,2830,ctet
9489,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2830_spec:ctet,0.5833142603230561,89,80,2830,ctet
9490,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2830_spec:ctet,0.6723153897429428,107,91,2830,ctet
9491,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:92_j:91_time:2830_spec:ctet,0.7337250832416382,92,91,2830,ctet
9492,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:91_time:2830_spec:ctet,0.3425818386332204,85,91,2830,ctet
9493,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2830_spec:ctet,0.6614802199909843,97,91,2830,ctet
9494,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:90_j:87_time:2830_spec:ctet,0.0,90,87,2830,ctet
9495,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:87_time:2830_spec:ctet,0.0,110,87,2830,ctet
9496,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:99_j:63_time:2830_spec:ctet,0.20822420511072792,99,63,2830,ctet
9497,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:79_time:2830_spec:ctet,0.15355012139809243,107,79,2830,ctet
9498,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:2830_spec:ctet,0.675669492023977,102,91,2830,ctet
9499,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:74_time:2830_spec:ctet,0.0,95,74,2830,ctet
9500,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:86_time:2830_spec:ctet,0.0,87,86,2830,ctet
9501,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:86_time:2830_spec:ctet,0.0,97,86,2830,ctet
9502,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:80_time:2830_spec:ctet,0.0,94,80,2830,ctet
9503,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:87_time:2830_spec:ctet,0.0,103,87,2830,ctet
9504,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:72_time:2830_spec:ctet,0.3663977467392985,100,72,2830,ctet
9505,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:80_time:2830_spec:ctet,0.9409334884447863,97,80,2830,ctet
9506,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:85_time:2830_spec:ctet,0.0,100,85,2830,ctet
9507,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:56_time:2830_spec:ctet,0.0,106,56,2830,ctet
9508,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:104_j:53_time:2830_spec:ctet,0.0,104,53,2830,ctet
9509,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:58_time:2830_spec:ctet,0.5300105833795191,102,58,2830,ctet
9510,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:45_time:2830_spec:ctet,0.0,95,45,2830,ctet
9511,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:45_time:2830_spec:ctet,0.0,105,45,2830,ctet
9512,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:39_time:2830_spec:ctet,0.0,110,39,2830,ctet
9513,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:45_time:2830_spec:ctet,0.0,111,45,2830,ctet
9514,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:43_time:2830_spec:ctet,0.0,114,43,2830,ctet
9515,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:2830_spec:ctet,0.0,112,60,2830,ctet
9516,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:2830_spec:ctet,0.0,105,53,2830,ctet
9517,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:57_time:2830_spec:ctet,0.0,105,57,2830,ctet
9518,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:59_time:2830_spec:ctet,0.0,107,59,2830,ctet
9519,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:60_time:2830_spec:ctet,0.0,116,60,2830,ctet
9520,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:59_time:2830_spec:ctet,0.0,120,59,2830,ctet
9521,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:58_time:2830_spec:ctet,0.0,100,58,2830,ctet
9522,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:54_time:2830_spec:ctet,0.0,100,54,2830,ctet
9523,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:58_time:2830_spec:ctet,0.0,103,58,2830,ctet
9524,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:2830_spec:ctet,0.0,105,53,2830,ctet
9525,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:113_j:60_time:2830_spec:ctet,0.0,113,60,2830,ctet
9526,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:2830_spec:ctet,0.0,112,60,2830,ctet
9527,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:61_time:2830_spec:ctet,0.0,111,61,2830,ctet
9528,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:58_time:2830_spec:ctet,0.0,106,58,2830,ctet
9529,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:2830_spec:ctet,0.3164338122151116,97,58,2830,ctet
9530,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:64_time:2830_spec:ctet,0.7045824377351708,108,64,2830,ctet
9531,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:63_time:2830_spec:ctet,0.1529564856599733,118,63,2830,ctet
9532,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:115_j:53_time:2830_spec:ctet,0.0,115,53,2830,ctet
9533,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:43_time:2830_spec:ctet,0.0,116,43,2830,ctet
9534,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:43_time:2830_spec:ctet,0.0,118,43,2830,ctet
9535,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:42_time:2830_spec:ctet,0.0,120,42,2830,ctet
9536,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:42_time:2830_spec:ctet,0.0,122,42,2830,ctet
9537,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:51_time:2830_spec:ctet,0.0,116,51,2830,ctet
9538,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:45_time:2830_spec:ctet,0.0,124,45,2830,ctet
9539,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:40_time:2830_spec:ctet,0.0,122,40,2830,ctet
9540,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:40_time:2830_spec:ctet,0.0,120,40,2830,ctet
9541,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:41_time:2830_spec:ctet,0.0,116,41,2830,ctet
9542,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:71_time:2830_spec:ctet,0.3413209755373584,114,71,2830,ctet
9543,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:2830_spec:ctet,0.09045231300399273,124,78,2830,ctet
9544,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2830_spec:ctet,0.08736855072466505,124,83,2830,ctet
9545,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:125_j:75_time:2830_spec:ctet,0.0,125,75,2830,ctet
9546,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:123_j:79_time:2830_spec:ctet,0.2729876379949453,123,79,2830,ctet
9547,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2830_spec:ctet,0.0,124,77,2830,ctet
9548,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:80_time:2830_spec:ctet,0.0,127,80,2830,ctet
9549,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:80_time:2830_spec:ctet,0.0,126,80,2830,ctet
9550,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:82_time:2830_spec:ctet,0.0,126,82,2830,ctet
9551,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2830_spec:ctet,0.0,124,77,2830,ctet
9552,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2830_spec:ctet,0.0,124,77,2830,ctet
9553,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:83_time:2830_spec:ctet,0.0,127,83,2830,ctet
9554,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:2830_spec:ctet,0.09045231300399273,124,78,2830,ctet
9555,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:135_j:64_time:2830_spec:ctet,0.0016739041253966557,135,64,2830,ctet
9556,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:142_j:63_time:2830_spec:ctet,0.0019067446046131696,142,63,2830,ctet
9557,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:144_j:68_time:2830_spec:ctet,0.0015170865364758793,144,68,2830,ctet
9558,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:78_j:91_time:2830_spec:ctet,0.17277226233613782,78,91,2830,ctet
9559,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:71_time:2830_spec:ctet,0.0,72,71,2830,ctet
9560,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:77_j:63_time:2830_spec:ctet,0.0,77,63,2830,ctet
9561,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:83_j:80_time:2830_spec:ctet,0.5299515196848759,83,80,2830,ctet
9562,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:62_time:2830_spec:ctet,0.0,75,62,2830,ctet
9563,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:45_time:2830_spec:ctet,0.0,72,45,2830,ctet
9564,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:128_time:2830_spec:ctet,0.0,118,128,2830,ctet
9565,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:113_time:2830_spec:ctet,0.0,108,113,2830,ctet
9566,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:76_j:84_time:2830_spec:ctet,0.0,76,84,2830,ctet
9567,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:101_j:112_time:2830_spec:ctet,0.0,101,112,2830,ctet
9568,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:2830_spec:ctet,0.0,93,112,2830,ctet
9569,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:2830_spec:ctet,0.0,93,112,2830,ctet
9570,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:111_time:2830_spec:ctet,0.0,87,111,2830,ctet
9571,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:2830_spec:ctet,0.0,79,110,2830,ctet
9572,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:2830_spec:ctet,0.0,79,110,2830,ctet
9573,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:107_time:2830_spec:ctet,0.0,72,107,2830,ctet
9574,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:68_j:45_time:2830_spec:ctet,0.0,68,45,2830,ctet
9575,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:66_j:45_time:2830_spec:ctet,0.0,66,45,2830,ctet
9576,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:64_j:45_time:2830_spec:ctet,0.0,64,45,2830,ctet
9577,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:60_j:95_time:2830_spec:ctet,0.018002915531585315,60,95,2830,ctet
9578,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:65_j:101_time:2830_spec:ctet,0.0,65,101,2830,ctet
9579,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:134_j:145_time:2861_spec:ctet,0.0,134,145,2861,ctet
9580,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:121_j:135_time:2861_spec:ctet,0.0,121,135,2861,ctet
9581,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:142_time:2861_spec:ctet,0.0,127,142,2861,ctet
9582,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:45_time:2861_spec:ctet,0.0,85,45,2861,ctet
9583,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:45_time:2861_spec:ctet,0.0,75,45,2861,ctet
9584,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:85_time:2861_spec:ctet,0.0,95,85,2861,ctet
9585,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:76_time:2861_spec:ctet,0.0,93,76,2861,ctet
9586,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2861_spec:ctet,0.2179294902300519,89,64,2861,ctet
9587,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:63_time:2861_spec:ctet,0.0,89,63,2861,ctet
9588,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2861_spec:ctet,0.27708102805186574,106,72,2861,ctet
9589,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2861_spec:ctet,0.2179294902300519,89,64,2861,ctet
9590,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2861_spec:ctet,0.6854228655951722,94,71,2861,ctet
9591,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:2861_spec:ctet,0.3265582975220697,97,58,2861,ctet
9592,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2861_spec:ctet,0.6031059834846436,89,80,2861,ctet
9593,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2861_spec:ctet,0.6943950040456384,107,91,2861,ctet
9594,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:92_j:91_time:2861_spec:ctet,0.7572962051568428,92,91,2861,ctet
9595,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:91_time:2861_spec:ctet,0.35306665987604036,85,91,2861,ctet
9596,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2861_spec:ctet,0.6834048902504409,97,91,2861,ctet
9597,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:90_j:87_time:2861_spec:ctet,0.0,90,87,2861,ctet
9598,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:87_time:2861_spec:ctet,0.0,110,87,2861,ctet
9599,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:99_j:63_time:2861_spec:ctet,0.2148342565956219,99,63,2861,ctet
9600,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:79_time:2861_spec:ctet,0.15860248156685564,107,79,2861,ctet
9601,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:2861_spec:ctet,0.6993159585414481,102,91,2861,ctet
9602,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:74_time:2861_spec:ctet,0.0,95,74,2861,ctet
9603,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:86_time:2861_spec:ctet,0.0,87,86,2861,ctet
9604,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:86_time:2861_spec:ctet,0.0,97,86,2861,ctet
9605,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:80_time:2861_spec:ctet,0.0,94,80,2861,ctet
9606,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:87_time:2861_spec:ctet,0.0,103,87,2861,ctet
9607,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:72_time:2861_spec:ctet,0.3804922212747114,100,72,2861,ctet
9608,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:80_time:2861_spec:ctet,0.9723406029461197,97,80,2861,ctet
9609,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:85_time:2861_spec:ctet,0.0,100,85,2861,ctet
9610,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:56_time:2861_spec:ctet,0.0,106,56,2861,ctet
9611,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:104_j:53_time:2861_spec:ctet,0.0,104,53,2861,ctet
9612,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:58_time:2861_spec:ctet,0.547181664360989,102,58,2861,ctet
9613,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:45_time:2861_spec:ctet,0.0,95,45,2861,ctet
9614,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:45_time:2861_spec:ctet,0.0,105,45,2861,ctet
9615,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:39_time:2861_spec:ctet,0.0,110,39,2861,ctet
9616,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:45_time:2861_spec:ctet,0.0,111,45,2861,ctet
9617,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:43_time:2861_spec:ctet,0.0,114,43,2861,ctet
9618,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:2861_spec:ctet,0.0,112,60,2861,ctet
9619,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:2861_spec:ctet,0.0,105,53,2861,ctet
9620,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:57_time:2861_spec:ctet,0.0,105,57,2861,ctet
9621,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:59_time:2861_spec:ctet,0.0,107,59,2861,ctet
9622,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:60_time:2861_spec:ctet,0.0,116,60,2861,ctet
9623,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:59_time:2861_spec:ctet,0.0,120,59,2861,ctet
9624,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:58_time:2861_spec:ctet,0.0,100,58,2861,ctet
9625,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:54_time:2861_spec:ctet,0.0,100,54,2861,ctet
9626,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:58_time:2861_spec:ctet,0.0,103,58,2861,ctet
9627,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:2861_spec:ctet,0.0,105,53,2861,ctet
9628,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:113_j:60_time:2861_spec:ctet,0.0,113,60,2861,ctet
9629,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:2861_spec:ctet,0.0,112,60,2861,ctet
9630,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:61_time:2861_spec:ctet,0.0,111,61,2861,ctet
9631,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:58_time:2861_spec:ctet,0.0,106,58,2861,ctet
9632,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:2861_spec:ctet,0.3265582975220697,97,58,2861,ctet
9633,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:64_time:2861_spec:ctet,0.7252928948909025,108,64,2861,ctet
9634,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:63_time:2861_spec:ctet,0.15850765562937247,118,63,2861,ctet
9635,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:115_j:53_time:2861_spec:ctet,0.0,115,53,2861,ctet
