,obsval,obsnme,weight,time,i,j,wellname,obgnme,standard_deviation,datetime
118,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:335_spec:ctet,0.001,335,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-11-30
119,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:366_spec:ctet,0.001,366,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-12-31
120,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:397_spec:ctet,0.001,397,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-01-31
121,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:425_spec:ctet,0.001,425,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-02-28
122,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:456_spec:ctet,0.001,456,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-03-31
123,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:486_spec:ctet,0.001,486,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-04-30
124,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:517_spec:ctet,0.001,517,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-05-31
125,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:547_spec:ctet,0.001,547,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-06-30
126,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:578_spec:ctet,0.001,578,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-07-31
127,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:609_spec:ctet,0.001,609,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-08-31
128,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:639_spec:ctet,0.001,639,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-09-30
129,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:670_spec:ctet,0.001,670,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-10-31
130,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:700_spec:ctet,0.001,700,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-11-30
131,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:731_spec:ctet,0.001,731,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-12-31
132,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:762_spec:ctet,0.001,762,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-01-31
133,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:790_spec:ctet,0.001,790,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-02-28
134,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:821_spec:ctet,0.001,821,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-03-31
135,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:851_spec:ctet,0.001,851,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-04-30
136,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:882_spec:ctet,0.001,882,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-05-31
137,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:912_spec:ctet,0.001,912,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-06-30
138,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:943_spec:ctet,0.001,943,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-07-31
139,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:974_spec:ctet,0.001,974,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-08-31
140,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1004_spec:ctet,0.001,1004,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-09-30
141,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1035_spec:ctet,0.001,1035,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-10-31
142,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1065_spec:ctet,0.001,1065,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-11-30
143,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1096_spec:ctet,0.001,1096,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-12-31
144,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1127_spec:ctet,0.001,1127,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-01-31
145,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1155_spec:ctet,0.001,1155,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-02-28
146,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1186_spec:ctet,0.001,1186,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-03-31
147,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1216_spec:ctet,0.001,1216,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-04-30
148,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1247_spec:ctet,0.001,1247,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-05-31
149,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1277_spec:ctet,0.001,1277,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-06-30
150,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1308_spec:ctet,0.001,1308,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-07-31
151,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1339_spec:ctet,0.001,1339,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-08-31
152,0.186696333,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1369_spec:ctet,0.001,1369,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-09-30
153,0.981450359,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1400_spec:ctet,0.001,1400,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-10-31
154,0.990160319,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1430_spec:ctet,0.001,1430,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-11-30
155,1.262230459,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1461_spec:ctet,0.001,1461,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-12-31
156,1.319891215,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1492_spec:ctet,0.001,1492,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-01-31
157,1.21910168,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1521_spec:ctet,0.001,1521,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-02-29
158,1.283670147,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1552_spec:ctet,0.001,1552,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-03-31
159,1.2028889,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1582_spec:ctet,0.001,1582,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-04-30
160,1.212093371,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1613_spec:ctet,0.001,1613,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-05-31
161,1.122874757,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1643_spec:ctet,0.001,1643,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-06-30
162,1.097215311,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1674_spec:ctet,0.001,1674,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-07-31
163,0.999653186,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1705_spec:ctet,0.001,1705,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-08-31
164,1.013704731,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1735_spec:ctet,0.001,1735,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-09-30
165,1.032801627,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1766_spec:ctet,0.001,1766,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-10-31
166,0.925623493,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1796_spec:ctet,0.001,1796,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-11-30
167,1.113199484,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1827_spec:ctet,0.001,1827,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-12-31
168,1.050003291,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1858_spec:ctet,0.001,1858,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-01-31
169,0.885908605,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1886_spec:ctet,0.001,1886,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-02-28
170,0.951695809,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1917_spec:ctet,0.001,1917,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-03-31
171,0.926903406,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1947_spec:ctet,0.001,1947,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-04-30
172,0.953637623,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:1978_spec:ctet,0.001,1978,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-05-31
173,0.933781525,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2008_spec:ctet,0.001,2008,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-06-30
174,0.800617565,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2039_spec:ctet,0.001,2039,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-07-31
175,1.095909665,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2070_spec:ctet,0.001,2070,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-08-31
176,0.942972652,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2100_spec:ctet,0.001,2100,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-09-30
177,0.59449816,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2131_spec:ctet,0.001,2131,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-10-31
178,0.585057899,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2161_spec:ctet,0.001,2161,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-11-30
179,0.602243234,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2192_spec:ctet,0.001,2192,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-12-31
180,0.590730008,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2223_spec:ctet,0.001,2223,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-01-31
181,0.524572045,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2251_spec:ctet,0.001,2251,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-02-28
182,0.570152442,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2282_spec:ctet,0.001,2282,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-03-31
183,0.530157092,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2312_spec:ctet,0.001,2312,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-04-30
184,0.53566403,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2343_spec:ctet,0.001,2343,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-05-31
185,0.491929613,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2373_spec:ctet,0.001,2373,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-06-30
186,0.461848402,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2404_spec:ctet,0.001,2404,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-07-31
187,0.409771687,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2435_spec:ctet,0.001,2435,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-08-31
188,0.430467747,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2465_spec:ctet,0.001,2465,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-09-30
189,0.691202949,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2496_spec:ctet,0.001,2496,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-10-31
190,1.366277439,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2526_spec:ctet,0.001,2526,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-11-30
191,0.468755368,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2557_spec:ctet,0.001,2557,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-12-31
192,0.41090651,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2588_spec:ctet,0.001,2588,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-01-31
193,0.608932982,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2616_spec:ctet,0.001,2616,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-02-28
194,0.658612142,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2647_spec:ctet,0.001,2647,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-03-31
195,0.608980944,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2677_spec:ctet,0.001,2677,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-04-30
196,0.597017896,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2708_spec:ctet,0.001,2708,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-05-31
197,0.604106838,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2738_spec:ctet,0.001,2738,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-06-30
198,0.651939912,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2769_spec:ctet,0.001,2769,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-07-31
199,0.609641264,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2800_spec:ctet,0.001,2800,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-08-31
200,0.542166699,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2830_spec:ctet,0.001,2830,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-09-30
201,0.511325718,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2861_spec:ctet,0.001,2861,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-10-31
202,0.580380049,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2891_spec:ctet,0.001,2891,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-11-30
203,1.02421327,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2922_spec:ctet,0.001,2922,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-12-31
204,0.706112038,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2953_spec:ctet,0.001,2953,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-01-31
205,0.654754426,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2982_spec:ctet,0.001,2982,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-02-29
206,0.735374631,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3013_spec:ctet,0.001,3013,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-03-31
207,0.714819089,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3043_spec:ctet,0.001,3043,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-04-30
208,0.713378188,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3074_spec:ctet,0.001,3074,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-05-31
209,0.688165635,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3104_spec:ctet,0.001,3104,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-06-30
210,0.725310819,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3135_spec:ctet,0.001,3135,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-07-31
211,0.566466023,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3166_spec:ctet,0.001,3166,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-08-31
212,0.527184447,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3196_spec:ctet,0.001,3196,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-09-30
213,0.408844559,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3227_spec:ctet,0.001,3227,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-10-31
214,0.060371714,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3257_spec:ctet,0.001,3257,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-11-30
215,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3288_spec:ctet,0.001,3288,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-12-31
216,0.137456467,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3319_spec:ctet,0.001,3319,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-01-31
217,0.279192305,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3347_spec:ctet,0.001,3347,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-02-28
218,0.285469035,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3378_spec:ctet,0.001,3378,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-03-31
219,0.257267943,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3408_spec:ctet,0.001,3408,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-04-30
220,0.242891555,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3439_spec:ctet,0.001,3439,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-05-31
221,0.234981939,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3469_spec:ctet,0.001,3469,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-06-30
222,0.255053607,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3500_spec:ctet,0.001,3500,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-07-31
223,0.269231929,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3531_spec:ctet,0.001,3531,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-08-31
224,0.263416796,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3561_spec:ctet,0.001,3561,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-09-30
225,0.281116204,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3592_spec:ctet,0.001,3592,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-10-31
226,0.27799019,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3622_spec:ctet,0.001,3622,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-11-30
227,0.289671812,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:3653_spec:ctet,0.001,3653,124,83,299-w19-114,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-12-31
228,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:213_spec:ctet,0.001,213,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-07-31
229,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:244_spec:ctet,0.001,244,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-08-31
230,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:274_spec:ctet,0.001,274,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-09-30
231,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:305_spec:ctet,0.001,305,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-10-31
232,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:335_spec:ctet,0.001,335,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-11-30
233,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:366_spec:ctet,0.001,366,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-12-31
234,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:397_spec:ctet,0.001,397,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-01-31
235,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:425_spec:ctet,0.001,425,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-02-28
236,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:456_spec:ctet,0.001,456,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-03-31
237,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:486_spec:ctet,0.001,486,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-04-30
238,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:517_spec:ctet,0.001,517,124,78,299-w19-113,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-05-31
