Month_End,WELL_NAME,MASS_KG
05/31/2018,299-W17-3,4.254951927
06/30/2018,299-W17-3,3.809635646
07/31/2018,299-W17-3,0.353484997
08/31/2018,299-W17-3,0.216130573
09/30/2018,299-W17-3,0.673389327
10/31/2018,299-W17-3,1.466180153
11/30/2018,299-W17-3,2.330634757
12/31/2018,299-W17-3,3.072534884
01/31/2019,299-W17-3,2.992967373
02/28/2019,299-W17-3,2.063031662
03/31/2019,299-W17-3,2.647670311
04/30/2019,299-W17-3,1.557438556
05/31/2019,299-W17-3,1.922638102
06/30/2019,299-W17-3,2.002754596
07/31/2019,299-W17-3,2.642824401
08/31/2019,299-W17-3,2.025805411
09/30/2019,299-W17-3,2.816201708
10/31/2019,299-W17-3,3.01909017
11/30/2019,299-W17-3,3.06624477
12/31/2019,299-W17-3,3.385542895
01/31/2020,299-W17-3,3.535813562
02/29/2020,299-W17-3,3.070142304
03/31/2020,299-W17-3,2.149262723
04/30/2020,299-W17-3,0
05/31/2020,299-W17-3,0
06/30/2020,299-W17-3,0
07/31/2020,299-W17-3,0.848475202
08/31/2020,299-W17-3,1.297398718
09/30/2020,299-W17-3,1.432823827
10/31/2020,299-W17-3,2.173093972
11/30/2020,299-W17-3,2.373164434
12/31/2020,299-W17-3,2.521917715
01/31/2021,299-W17-3,2.312051814
02/28/2021,299-W17-3,1.957059819
03/31/2021,299-W17-3,2.043240887
04/30/2021,299-W17-3,1.675085077
05/31/2021,299-W17-3,1.571086075
06/30/2021,299-W17-3,1.650286669
07/31/2021,299-W17-3,2.001195523
08/31/2021,299-W17-3,1.895302458
09/30/2021,299-W17-3,1.729517033
10/31/2021,299-W17-3,1.949227414
11/30/2021,299-W17-3,1.874781077
12/31/2021,299-W17-3,1.88144715
01/31/2022,299-W17-3,1.677228837
02/28/2022,299-W17-3,1.477752378
03/31/2022,299-W17-3,1.201301683
04/30/2022,299-W17-3,1.529660894
05/31/2022,299-W17-3,1.567229836
06/30/2022,299-W17-3,1.135748792
07/31/2022,299-W17-3,1.593936178
08/31/2022,299-W17-3,1.481154397
09/30/2022,299-W17-3,1.406705187
10/31/2022,299-W17-3,1.479906328
11/30/2022,299-W17-3,1.415245348
12/31/2022,299-W17-3,0.911758136
01/31/2023,299-W17-3,1.558272542
02/28/2023,299-W17-3,1.695883343
03/31/2023,299-W17-3,1.74831415
04/30/2023,299-W17-3,1.737575073
05/31/2023,299-W17-3,1.672103371
06/30/2023,299-W17-3,1.377390227
07/31/2023,299-W17-3,1.162459384
08/31/2023,299-W17-3,1.024367579
09/30/2023,299-W17-3,0.95953757
10/31/2023,299-W17-3,1.229141249
11/30/2023,299-W17-3,1.215408597
12/31/2023,299-W17-3,1.297702173
01/31/2024,299-W17-3,1.304719333
02/29/2024,299-W17-3,1.277199208
03/31/2024,299-W17-3,1.377804216
04/30/2024,299-W17-3,1.120283997
05/31/2024,299-W17-3,1.382064237
06/30/2024,299-W17-3,1.347895724
07/31/2024,299-W17-3,0.926277666
08/31/2024,299-W17-3,0.956106324
09/30/2024,299-W17-3,1.268308934
10/31/2024,299-W17-3,1.34556058
11/30/2024,299-W17-3,0.779844038
12/31/2024,299-W17-3,1.354838624
07/31/2012,299-W11-96,0
08/31/2012,299-W11-96,1.780657756
09/30/2012,299-W11-96,5.241280838
10/31/2012,299-W11-96,9.877690947
11/30/2012,299-W11-96,14.19928967
12/31/2012,299-W11-96,18.42531715
01/31/2013,299-W11-96,26.61091212
02/28/2013,299-W11-96,22.86184634
03/31/2013,299-W11-96,23.4890397
04/30/2013,299-W11-96,29.86507337
05/31/2013,299-W11-96,34.79813549
06/30/2013,299-W11-96,23.79443845
07/31/2013,299-W11-96,15.15934151
08/31/2013,299-W11-96,13.12699441
09/30/2013,299-W11-96,13.57800168
10/31/2013,299-W11-96,22.3874852
11/30/2013,299-W11-96,16.78217389
12/31/2013,299-W11-96,17.45804876
01/31/2014,299-W11-96,16.88004835
02/28/2014,299-W11-96,13.00858324
03/31/2014,299-W11-96,17.13066204
04/30/2014,299-W11-96,17.63613652
05/31/2014,299-W11-96,14.54239127
06/30/2014,299-W11-96,17.25752477
07/31/2014,299-W11-96,20.69508111
08/31/2014,299-W11-96,8.070141138
09/30/2014,299-W11-96,0.065291827
10/31/2014,299-W11-96,20.23814282
11/30/2014,299-W11-96,19.85978438
12/31/2014,299-W11-96,17.37958258
01/31/2015,299-W11-96,19.90975182
02/28/2015,299-W11-96,14.36336647
03/31/2015,299-W11-96,18.69690588
04/30/2015,299-W11-96,18.16810909
05/31/2015,299-W11-96,20.41911083
06/30/2015,299-W11-96,23.56072563
07/31/2015,299-W11-96,25.12402759
08/31/2015,299-W11-96,21.9986609
09/30/2015,299-W11-96,18.61835178
10/31/2015,299-W11-96,13.50720816
11/30/2015,299-W11-96,10.97652953
12/31/2015,299-W11-96,14.26399941
01/31/2016,299-W11-96,11.94625241
02/29/2016,299-W11-96,14.25452507
03/31/2016,299-W11-96,17.88694673
04/30/2016,299-W11-96,0.015401218
05/31/2016,299-W11-96,0.027260373
06/30/2016,299-W11-96,0
07/31/2016,299-W11-96,10.7457674
08/31/2016,299-W11-96,12.3640003
09/30/2016,299-W11-96,18.10241075
10/31/2016,299-W11-96,0.351729107
11/30/2016,299-W11-96,6.202003808
12/31/2016,299-W11-96,13.9220002
01/31/2017,299-W11-96,16.631593
02/28/2017,299-W11-96,14.54353156
03/31/2017,299-W11-96,9.038002572
04/30/2017,299-W11-96,3.47975932
05/31/2017,299-W11-96,18.09105398
06/30/2017,299-W11-96,18.27859347
07/31/2017,299-W11-96,19.1502936
08/31/2017,299-W11-96,3.773144641
09/30/2017,299-W11-96,19.2392813
10/31/2017,299-W11-96,20.80417601
11/30/2017,299-W11-96,22.62119319
12/31/2017,299-W11-96,24.19779973
01/31/2018,299-W11-96,22.95346416
02/28/2018,299-W11-96,19.50930683
03/31/2018,299-W11-96,21.36078127
04/30/2018,299-W11-96,21.45850438
05/31/2018,299-W11-96,22.9126595
06/30/2018,299-W11-96,22.57579682
07/31/2018,299-W11-96,22.01724198
08/31/2018,299-W11-96,19.81088292
09/30/2018,299-W11-96,18.19532925
10/31/2018,299-W11-96,20.99270489
11/30/2018,299-W11-96,21.20241193
12/31/2018,299-W11-96,21.92920443
01/31/2019,299-W11-96,19.34005994
02/28/2019,299-W11-96,11.92034003
03/31/2019,299-W11-96,12.92744492
04/30/2019,299-W11-96,11.10607315
05/31/2019,299-W11-96,13.74627125
06/30/2019,299-W11-96,7.631919112
07/31/2019,299-W11-96,12.77292394
08/31/2019,299-W11-96,11.60159416
09/30/2019,299-W11-96,10.61735018
10/31/2019,299-W11-96,11.27657345
11/30/2019,299-W11-96,13.04038426
12/31/2019,299-W11-96,17.05356621
01/31/2020,299-W11-96,17.49252519
02/29/2020,299-W11-96,16.4779019
03/31/2020,299-W11-96,17.29441923
04/30/2020,299-W11-96,16.4620194
05/31/2020,299-W11-96,16.5109868
06/30/2020,299-W11-96,16.39721775
07/31/2020,299-W11-96,17.09741286
08/31/2020,299-W11-96,16.77654321
09/30/2020,299-W11-96,15.37497465
10/31/2020,299-W11-96,14.63471398
11/30/2020,299-W11-96,13.4270847
12/31/2020,299-W11-96,12.88154132
01/31/2021,299-W11-96,12.04499265
02/28/2021,299-W11-96,10.24325658
03/31/2021,299-W11-96,11.32936401
04/30/2021,299-W11-96,10.2484616
05/31/2021,299-W11-96,10.67884803
06/30/2021,299-W11-96,8.683025988
07/31/2021,299-W11-96,5.474579927
08/31/2021,299-W11-96,5.401853411
09/30/2021,299-W11-96,6.579709389
10/31/2021,299-W11-96,8.733405866
11/30/2021,299-W11-96,8.79201145
12/31/2021,299-W11-96,9.827153412
01/31/2022,299-W11-96,10.69227413
02/28/2022,299-W11-96,10.3857481
03/31/2022,299-W11-96,9.575418561
04/30/2022,299-W11-96,10.02605982
05/31/2022,299-W11-96,9.39995534
06/30/2022,299-W11-96,8.132933656
07/31/2022,299-W11-96,6.906421889
08/31/2022,299-W11-96,6.132067184
09/30/2022,299-W11-96,6.113903292
10/31/2022,299-W11-96,6.538051815
11/30/2022,299-W11-96,6.407172006
12/31/2022,299-W11-96,6.683134579
01/31/2023,299-W11-96,6.430280349
02/28/2023,299-W11-96,5.696189059
03/31/2023,299-W11-96,4.730737023
04/30/2023,299-W11-96,5.359852187
05/31/2023,299-W11-96,5.154541076
06/30/2023,299-W11-96,3.719310524
07/31/2023,299-W11-96,2.969934543
08/31/2023,299-W11-96,2.671472413
09/30/2023,299-W11-96,2.993325839
10/31/2023,299-W11-96,4.212574639
11/30/2023,299-W11-96,4.010639203
12/31/2023,299-W11-96,4.102237203
01/31/2024,299-W11-96,4.053895273
02/29/2024,299-W11-96,3.788331191
03/31/2024,299-W11-96,3.93101904
04/30/2024,299-W11-96,3.847144401
05/31/2024,299-W11-96,3.969244812
06/30/2024,299-W11-96,3.840403923
07/31/2024,299-W11-96,2.930754906
08/31/2024,299-W11-96,3.135090269
09/30/2024,299-W11-96,2.932185792
10/31/2024,299-W11-96,2.915622577
11/30/2024,299-W11-96,2.302885542
12/31/2024,299-W11-96,2.913760154
07/31/2012,299-W11-90,0
08/31/2012,299-W11-90,0.981321631
09/30/2012,299-W11-90,3.499817023
10/31/2012,299-W11-90,15.98223237
11/30/2012,299-W11-90,28.33910262
12/31/2012,299-W11-90,36.43985056
01/31/2013,299-W11-90,39.52431097
02/28/2013,299-W11-90,27.80321179
03/31/2013,299-W11-90,25.92174693
04/30/2013,299-W11-90,27.59240048
05/31/2013,299-W11-90,28.82465448
06/30/2013,299-W11-90,32.09205554
07/31/2013,299-W11-90,35.25908654
08/31/2013,299-W11-90,26.73766985
09/30/2013,299-W11-90,24.46666747
10/31/2013,299-W11-90,10.22577512
11/30/2013,299-W11-90,14.76943153
12/31/2013,299-W11-90,25.97829687
01/31/2014,299-W11-90,36.02782872
02/28/2014,299-W11-90,39.53372963
03/31/2014,299-W11-90,40.79091896
04/30/2014,299-W11-90,40.59666423
05/31/2014,299-W11-90,29.1113235
06/30/2014,299-W11-90,27.04643961
07/31/2014,299-W11-90,24.0098973
08/31/2014,299-W11-90,23.96566913
09/30/2014,299-W11-90,22.93707923
10/31/2014,299-W11-90,26.62300148
11/30/2014,299-W11-90,25.88653848
12/31/2014,299-W11-90,26.23858178
01/31/2015,299-W11-90,27.49863838
02/28/2015,299-W11-90,22.00457401
03/31/2015,299-W11-90,25.71936318
04/30/2015,299-W11-90,22.17584491
05/31/2015,299-W11-90,21.14034551
06/30/2015,299-W11-90,18.99841393
07/31/2015,299-W11-90,18.99113866
08/31/2015,299-W11-90,17.62250192
09/30/2015,299-W11-90,20.74798394
10/31/2015,299-W11-90,24.20445426
11/30/2015,299-W11-90,22.66328531
12/31/2015,299-W11-90,21.11889554
01/31/2016,299-W11-90,18.68826703
02/29/2016,299-W11-90,26.71981014
03/31/2016,299-W11-90,28.63970002
04/30/2016,299-W11-90,15.89228049
05/31/2016,299-W11-90,16.66284739
06/30/2016,299-W11-90,16.62196495
07/31/2016,299-W11-90,25.04013224
08/31/2016,299-W11-90,20.74483315
09/30/2016,299-W11-90,24.82906825
10/31/2016,299-W11-90,21.04591613
11/30/2016,299-W11-90,18.9069383
12/31/2016,299-W11-90,17.36512621
01/31/2017,299-W11-90,20.82362671
02/28/2017,299-W11-90,18.6718449
03/31/2017,299-W11-90,16.10549114
04/30/2017,299-W11-90,14.56307081
05/31/2017,299-W11-90,15.9454209
06/30/2017,299-W11-90,13.08109592
07/31/2017,299-W11-90,19.83242308
08/31/2017,299-W11-90,22.40185908
09/30/2017,299-W11-90,21.81191951
10/31/2017,299-W11-90,18.67523263
11/30/2017,299-W11-90,12.24315137
12/31/2017,299-W11-90,11.91518728
01/31/2018,299-W11-90,14.02483651
02/28/2018,299-W11-90,14.01360961
03/31/2018,299-W11-90,17.11418731
04/30/2018,299-W11-90,15.13092911
05/31/2018,299-W11-90,20.45272633
06/30/2018,299-W11-90,21.17537733
07/31/2018,299-W11-90,19.6645999
08/31/2018,299-W11-90,16.21133802
09/30/2018,299-W11-90,10.33654633
10/31/2018,299-W11-90,16.11277856
11/30/2018,299-W11-90,15.10217872
12/31/2018,299-W11-90,16.0092503
01/31/2019,299-W11-90,16.52319789
02/28/2019,299-W11-90,11.37264361
03/31/2019,299-W11-90,10.89108307
04/30/2019,299-W11-90,13.45592536
05/31/2019,299-W11-90,17.15988107
06/30/2019,299-W11-90,15.34471247
07/31/2019,299-W11-90,14.80076498
08/31/2019,299-W11-90,13.44055879
09/30/2019,299-W11-90,11.65123889
10/31/2019,299-W11-90,11.16387471
11/30/2019,299-W11-90,13.79686182
12/31/2019,299-W11-90,16.6162208
01/31/2020,299-W11-90,14.02745782
02/29/2020,299-W11-90,12.49325592
03/31/2020,299-W11-90,13.02825135
04/30/2020,299-W11-90,12.86539333
05/31/2020,299-W11-90,12.02965035
06/30/2020,299-W11-90,8.116714535
07/31/2020,299-W11-90,1.210914922
08/31/2020,299-W11-90,9.826907844
09/30/2020,299-W11-90,9.690420952
10/31/2020,299-W11-90,11.70092778
11/30/2020,299-W11-90,12.1673003
12/31/2020,299-W11-90,13.10649266
01/31/2021,299-W11-90,14.24183867
02/28/2021,299-W11-90,13.42990339
03/31/2021,299-W11-90,11.69993529
04/30/2021,299-W11-90,9.429027496
05/31/2021,299-W11-90,8.817618232
06/30/2021,299-W11-90,7.976431136
07/31/2021,299-W11-90,8.114827521
08/31/2021,299-W11-90,8.636438258
09/30/2021,299-W11-90,8.537020282
10/31/2021,299-W11-90,9.14420753
11/30/2021,299-W11-90,9.123714484
12/31/2021,299-W11-90,9.452691698
01/31/2022,299-W11-90,9.329901915
02/28/2022,299-W11-90,8.380304148
03/31/2022,299-W11-90,10.39725734
04/30/2022,299-W11-90,11.48775517
05/31/2022,299-W11-90,10.77879968
06/30/2022,299-W11-90,10.76595395
07/31/2022,299-W11-90,9.866802457
08/31/2022,299-W11-90,9.286638644
09/30/2022,299-W11-90,8.423720008
10/31/2022,299-W11-90,8.801437775
11/30/2022,299-W11-90,8.304396992
12/31/2022,299-W11-90,3.300253847
01/31/2023,299-W11-90,7.256666606
02/28/2023,299-W11-90,5.51613894
03/31/2023,299-W11-90,6.914969189
04/30/2023,299-W11-90,7.834311766
05/31/2023,299-W11-90,10.33084804
06/30/2023,299-W11-90,10.20058474
07/31/2023,299-W11-90,10.71087856
08/31/2023,299-W11-90,10.62803229
09/30/2023,299-W11-90,9.66396254
10/31/2023,299-W11-90,12.32476107
11/30/2023,299-W11-90,10.24191396
12/31/2023,299-W11-90,8.886450566
01/31/2024,299-W11-90,7.029616435
02/29/2024,299-W11-90,7.120965133
03/31/2024,299-W11-90,8.112266255
04/30/2024,299-W11-90,7.795000177
05/31/2024,299-W11-90,8.973468281
06/30/2024,299-W11-90,9.048650466
07/31/2024,299-W11-90,9.42797732
08/31/2024,299-W11-90,9.343115186
09/30/2024,299-W11-90,8.927191275
10/31/2024,299-W11-90,8.967564808
11/30/2024,299-W11-90,7.106694229
12/31/2024,299-W11-90,9.178639369
07/31/2012,299-W11-50,0
08/31/2012,299-W11-50,0
09/30/2012,299-W11-50,0.931135813
10/31/2012,299-W11-50,4.60095213
11/30/2012,299-W11-50,9.351639343
12/31/2012,299-W11-50,14.13923474
01/31/2013,299-W11-50,16.71154379
02/28/2013,299-W11-50,12.7345149
03/31/2013,299-W11-50,13.83950739
04/30/2013,299-W11-50,5.577796753
05/31/2013,299-W11-50,13.87269133
06/30/2013,299-W11-50,15.12157848
07/31/2013,299-W11-50,17.09749195
08/31/2013,299-W11-50,12.94656618
09/30/2013,299-W11-50,14.45189484
10/31/2013,299-W11-50,5.754567247
11/30/2013,299-W11-50,12.8761841
12/31/2013,299-W11-50,13.10693663
01/31/2014,299-W11-50,13.95222061
02/28/2014,299-W11-50,21.50932525
03/31/2014,299-W11-50,28.61560702
04/30/2014,299-W11-50,28.67236634
05/31/2014,299-W11-50,21.7736187
06/30/2014,299-W11-50,17.14502682
07/31/2014,299-W11-50,13.48280241
08/31/2014,299-W11-50,11.97006882
09/30/2014,299-W11-50,11.29247744
10/31/2014,299-W11-50,11.70394173
11/30/2014,299-W11-50,11.06321939
12/31/2014,299-W11-50,11.42320184
01/31/2015,299-W11-50,11.33399636
02/28/2015,299-W11-50,9.762977751
03/31/2015,299-W11-50,11.38725104
04/30/2015,299-W11-50,10.4025134
05/31/2015,299-W11-50,10.25725044
06/30/2015,299-W11-50,9.481959424
07/31/2015,299-W11-50,9.753554279
08/31/2015,299-W11-50,8.29759689
09/30/2015,299-W11-50,8.8018603
10/31/2015,299-W11-50,9.274396061
11/30/2015,299-W11-50,9.12994899
12/31/2015,299-W11-50,8.281485961
01/31/2016,299-W11-50,7.198507048
02/29/2016,299-W11-50,7.146116927
03/31/2016,299-W11-50,6.832989636
04/30/2016,299-W11-50,5.913503505
05/31/2016,299-W11-50,5.916730048
06/30/2016,299-W11-50,5.356910344
07/31/2016,299-W11-50,5.79794322
08/31/2016,299-W11-50,4.2666542
09/30/2016,299-W11-50,4.437532543
10/31/2016,299-W11-50,3.087316637
11/30/2016,299-W11-50,2.984239499
12/31/2016,299-W11-50,7.910091275
01/31/2017,299-W11-50,7.568760167
02/28/2017,299-W11-50,6.220176487
03/31/2017,299-W11-50,5.227663745
04/30/2017,299-W11-50,4.984523546
05/31/2017,299-W11-50,5.741246927
06/30/2017,299-W11-50,4.979911261
07/31/2017,299-W11-50,6.640159571
08/31/2017,299-W11-50,6.078661664
09/30/2017,299-W11-50,6.098606215
10/31/2017,299-W11-50,5.373090119
11/30/2017,299-W11-50,5.049412762
12/31/2017,299-W11-50,5.112516396
01/31/2018,299-W11-50,5.360686139
02/28/2018,299-W11-50,5.254109712
03/31/2018,299-W11-50,6.249397404
04/30/2018,299-W11-50,6.717673757
05/31/2018,299-W11-50,6.59629612
06/30/2018,299-W11-50,6.523509574
07/31/2018,299-W11-50,6.183552401
08/31/2018,299-W11-50,5.257638071
09/30/2018,299-W11-50,3.415814887
10/31/2018,299-W11-50,5.039705578
11/30/2018,299-W11-50,4.839148196
12/31/2018,299-W11-50,5.480681504
01/31/2019,299-W11-50,5.327006349
02/28/2019,299-W11-50,4.926011736
03/31/2019,299-W11-50,5.796046528
04/30/2019,299-W11-50,5.233084858
05/31/2019,299-W11-50,6.140846827
06/30/2019,299-W11-50,5.875794639
07/31/2019,299-W11-50,5.816867031
08/31/2019,299-W11-50,5.314733468
09/30/2019,299-W11-50,4.544108225
10/31/2019,299-W11-50,5.111685609
11/30/2019,299-W11-50,1.736257292
12/31/2019,299-W11-50,6.259805749
01/31/2020,299-W11-50,7.274024368
02/29/2020,299-W11-50,7.213354172
03/31/2020,299-W11-50,7.449007721
04/30/2020,299-W11-50,7.146804679
05/31/2020,299-W11-50,6.992861774
06/30/2020,299-W11-50,6.839355529
07/31/2020,299-W11-50,7.297827312
08/31/2020,299-W11-50,7.613456816
09/30/2020,299-W11-50,7.853869588
10/31/2020,299-W11-50,7.062250356
11/30/2020,299-W11-50,2.204285196
12/31/2020,299-W11-50,3.072865274
01/31/2021,299-W11-50,3.883856759
02/28/2021,299-W11-50,1.682662
03/31/2021,299-W11-50,7.411114412
04/30/2021,299-W11-50,6.550456989
05/31/2021,299-W11-50,6.272263463
06/30/2021,299-W11-50,5.772781554
07/31/2021,299-W11-50,5.856001662
08/31/2021,299-W11-50,6.235460381
09/30/2021,299-W11-50,6.185493745
10/31/2021,299-W11-50,5.546671918
11/30/2021,299-W11-50,6.74747278
12/31/2021,299-W11-50,6.892549231
01/31/2022,299-W11-50,6.439764134
02/28/2022,299-W11-50,5.500203322
03/31/2022,299-W11-50,6.223274929
04/30/2022,299-W11-50,2.749450735
05/31/2022,299-W11-50,5.231304906
06/30/2022,299-W11-50,5.085904637
07/31/2022,299-W11-50,4.397866704
08/31/2022,299-W11-50,3.9429582
09/30/2022,299-W11-50,3.676488549
10/31/2022,299-W11-50,3.904674519
11/30/2022,299-W11-50,3.793716368
12/31/2022,299-W11-50,3.94077869
01/31/2023,299-W11-50,3.957085376
02/28/2023,299-W11-50,3.629447596
03/31/2023,299-W11-50,3.982771022
04/30/2023,299-W11-50,3.79827471
05/31/2023,299-W11-50,1.944346364
06/30/2023,299-W11-50,2.327698837
07/31/2023,299-W11-50,2.465674258
08/31/2023,299-W11-50,2.614223509
09/30/2023,299-W11-50,2.276623043
10/31/2023,299-W11-50,2.796597311
11/30/2023,299-W11-50,2.368243964
12/31/2023,299-W11-50,2.127468046
01/31/2024,299-W11-50,1.750047791
02/29/2024,299-W11-50,1.760241257
03/31/2024,299-W11-50,1.969818515
04/30/2024,299-W11-50,1.866986772
05/31/2024,299-W11-50,1.108613246
06/30/2024,299-W11-50,2.100511911
07/31/2024,299-W11-50,2.194573677
08/31/2024,299-W11-50,2.214346714
09/30/2024,299-W11-50,2.257060446
10/31/2024,299-W11-50,2.268907686
11/30/2024,299-W11-50,1.866408636
12/31/2024,299-W11-50,2.310755413
07/31/2012,299-W12-2,0
08/31/2012,299-W12-2,4.508424867
09/30/2012,299-W12-2,2.015732343
10/31/2012,299-W12-2,13.35741617
11/30/2012,299-W12-2,16.64201798
12/31/2012,299-W12-2,22.71764549
01/31/2013,299-W12-2,27.37710284
02/28/2013,299-W12-2,22.68819058
03/31/2013,299-W12-2,24.30954416
04/30/2013,299-W12-2,26.60274807
05/31/2013,299-W12-2,30.62586156
06/30/2013,299-W12-2,19.55284157
07/31/2013,299-W12-2,12.67355865
08/31/2013,299-W12-2,11.58790255
09/30/2013,299-W12-2,4.447101764
10/31/2013,299-W12-2,16.25084274
11/30/2013,299-W12-2,17.79408517
12/31/2013,299-W12-2,18.36662048
01/31/2014,299-W12-2,16.68256123
02/28/2014,299-W12-2,13.21030586
03/31/2014,299-W12-2,16.77616642
04/30/2014,299-W12-2,20.1523648
05/31/2014,299-W12-2,17.35119199
06/30/2014,299-W12-2,18.02991633
07/31/2014,299-W12-2,18.99081861
08/31/2014,299-W12-2,17.80402077
09/30/2014,299-W12-2,0.9695642
10/31/2014,299-W12-2,25.57907013
11/30/2014,299-W12-2,21.28525307
12/31/2014,299-W12-2,18.39583209
01/31/2015,299-W12-2,19.35013031
02/28/2015,299-W12-2,17.3233243
03/31/2015,299-W12-2,20.01787611
04/30/2015,299-W12-2,16.4753597
05/31/2015,299-W12-2,17.10256199
06/30/2015,299-W12-2,17.01485774
07/31/2015,299-W12-2,18.77243594
08/31/2015,299-W12-2,17.63082711
09/30/2015,299-W12-2,14.29001381
10/31/2015,299-W12-2,14.68181289
11/30/2015,299-W12-2,14.4584205
12/31/2015,299-W12-2,14.09281097
01/31/2016,299-W12-2,12.52845229
02/29/2016,299-W12-2,12.67705886
03/31/2016,299-W12-2,10.82413516
04/30/2016,299-W12-2,0.196327762
05/31/2016,299-W12-2,0.016664547
06/30/2016,299-W12-2,0
07/31/2016,299-W12-2,7.541866915
08/31/2016,299-W12-2,7.984406627
09/30/2016,299-W12-2,15.66049782
10/31/2016,299-W12-2,8.806922645
11/30/2016,299-W12-2,13.22025425
12/31/2016,299-W12-2,14.262115
01/31/2017,299-W12-2,13.75669542
02/28/2017,299-W12-2,10.86786981
03/31/2017,299-W12-2,6.213048347
04/30/2017,299-W12-2,6.393540274
05/31/2017,299-W12-2,11.60246092
06/30/2017,299-W12-2,13.0047887
07/31/2017,299-W12-2,15.92040241
08/31/2017,299-W12-2,13.06867257
09/30/2017,299-W12-2,17.69181199
10/31/2017,299-W12-2,15.75812422
11/30/2017,299-W12-2,12.44568419
12/31/2017,299-W12-2,8.903416243
01/31/2018,299-W12-2,16.88770508
02/28/2018,299-W12-2,13.12449656
03/31/2018,299-W12-2,15.94575617
04/30/2018,299-W12-2,13.96989072
05/31/2018,299-W12-2,14.01825805
06/30/2018,299-W12-2,13.17501088
07/31/2018,299-W12-2,14.15733987
08/31/2018,299-W12-2,14.62565711
09/30/2018,299-W12-2,13.87710156
10/31/2018,299-W12-2,16.04215092
11/30/2018,299-W12-2,16.02113305
12/31/2018,299-W12-2,15.86801088
01/31/2019,299-W12-2,14.84089437
02/28/2019,299-W12-2,11.58041944
03/31/2019,299-W12-2,11.65721137
04/30/2019,299-W12-2,11.59522644
05/31/2019,299-W12-2,14.08437862
06/30/2019,299-W12-2,14.19974052
07/31/2019,299-W12-2,15.23145188
08/31/2019,299-W12-2,12.94675795
09/30/2019,299-W12-2,12.53649947
10/31/2019,299-W12-2,11.16692329
11/30/2019,299-W12-2,13.77617076
12/31/2019,299-W12-2,15.90784233
01/31/2020,299-W12-2,17.13165299
02/29/2020,299-W12-2,15.8106003
03/31/2020,299-W12-2,16.66719985
04/30/2020,299-W12-2,15.82839274
05/31/2020,299-W12-2,15.54870606
06/30/2020,299-W12-2,15.17033188
07/31/2020,299-W12-2,15.34724737
08/31/2020,299-W12-2,14.80522197
09/30/2020,299-W12-2,13.64357349
10/31/2020,299-W12-2,7.845223296
11/30/2020,299-W12-2,13.14285449
12/31/2020,299-W12-2,13.35632173
01/31/2021,299-W12-2,14.73131442
02/28/2021,299-W12-2,13.32065883
03/31/2021,299-W12-2,12.46570376
04/30/2021,299-W12-2,9.534814821
05/31/2021,299-W12-2,8.490710786
06/30/2021,299-W12-2,9.016742792
07/31/2021,299-W12-2,9.194246048
08/31/2021,299-W12-2,12.25247347
09/30/2021,299-W12-2,12.3270249
10/31/2021,299-W12-2,13.7897419
11/30/2021,299-W12-2,14.02474667
12/31/2021,299-W12-2,14.05767916
01/31/2022,299-W12-2,11.6542441
02/28/2022,299-W12-2,9.493611587
03/31/2022,299-W12-2,11.51723919
04/30/2022,299-W12-2,13.27717564
05/31/2022,299-W12-2,14.84168753
06/30/2022,299-W12-2,13.68644983
07/31/2022,299-W12-2,14.13274711
08/31/2022,299-W12-2,12.72680291
09/30/2022,299-W12-2,11.88265937
10/31/2022,299-W12-2,12.29894062
11/30/2022,299-W12-2,11.46216331
12/31/2022,299-W12-2,11.30849966
01/31/2023,299-W12-2,10.86548826
02/28/2023,299-W12-2,9.272271401
03/31/2023,299-W12-2,10.04502479
04/30/2023,299-W12-2,9.866620381
05/31/2023,299-W12-2,10.13746108
06/30/2023,299-W12-2,10.30657026
07/31/2023,299-W12-2,12.52251161
08/31/2023,299-W12-2,13.78166568
09/30/2023,299-W12-2,11.13399004
10/31/2023,299-W12-2,12.37769185
11/30/2023,299-W12-2,12.37165276
12/31/2023,299-W12-2,13.33019915
01/31/2024,299-W12-2,13.70292817
02/29/2024,299-W12-2,13.1177834
03/31/2024,299-W12-2,13.97188879
04/30/2024,299-W12-2,13.60999502
05/31/2024,299-W12-2,14.05002987
06/30/2024,299-W12-2,14.18661074
07/31/2024,299-W12-2,11.02802534
08/31/2024,299-W12-2,12.401365
09/30/2024,299-W12-2,12.33625838
10/31/2024,299-W12-2,12.69263334
11/30/2024,299-W12-2,5.791513471
12/31/2024,299-W12-2,8.492113303
07/31/2012,299-W14-74,0
08/31/2012,299-W14-74,0
09/30/2012,299-W14-74,0
10/31/2012,299-W14-74,0
11/30/2012,299-W14-74,12.56529588
12/31/2012,299-W14-74,20.55450479
01/31/2013,299-W14-74,19.75418409
02/28/2013,299-W14-74,17.49215744
03/31/2013,299-W14-74,18.87512472
04/30/2013,299-W14-74,24.98636946
05/31/2013,299-W14-74,25.44870223
06/30/2013,299-W14-74,22.84070557
07/31/2013,299-W14-74,21.01773214
08/31/2013,299-W14-74,20.48131711
09/30/2013,299-W14-74,20.23210126
10/31/2013,299-W14-74,19.35770276
11/30/2013,299-W14-74,16.07002146
12/31/2013,299-W14-74,20.61725776
01/31/2014,299-W14-74,20.88221919
02/28/2014,299-W14-74,15.85827391
03/31/2014,299-W14-74,22.32350555
04/30/2014,299-W14-74,23.31808997
